"YEAR","MONTH_NUM","ANSP_NAME","APT_NAME","APT_ICAO","APT_ICAO_2ND","TYP_APT_SERVICE","FLT_ARR_1","FLT_DEP_1","FLT_TOT_1"
2014,12,"LFV","ARE OSTERSUND","ESNZ","ESNZ","TWR",360,361,721
2014,12,"DHMI","Sanliurfa GAP","LTCS","LTCS","TWR",180,183,363
2014,12,"DHMI","Hatai","LTDA","LTDA","TWR",289,292,581
2014,12,"DHMI","ANTALYA GAZIPASA INTERNATIONAL","LTFG","LTFG","TWR",111,110,221
2014,12,"ENAIRE","Lleida/Alguaire","LEDA","LEDA","TWR",24,22,46
2014,12,"DHMI","IGDIR","LTCT","LTCT","TWR",54,53,107
2014,12,"DHMI","BINGOL","LTCU","LTCU","TWR",45,45,90
2014,12,"DHMI","SIRNAK","LTCV","LTCV","TWR",84,86,170
2014,12,"PANSA","Lubin               ","EPLU","EPLU","AFIS",3,3,6
2014,12,"PANSA","Malbork             ","EPMB","EPMB","AFIS",8,9,17
2014,12,"PANSA","Miroslawiec         ","EPMI","EPMI","AFIS",10,10,20
2014,12,"PANSA","Mielec              ","EPML","EPML","AFIS",25,28,53
2014,12,"PANSA","Minsk Mazowiecki    ","EPMM","EPMM","AFIS",3,3,6
2014,12,"PANSA","Warszawa-Modlin","EPMO","EPMO","TWR",614,596,1210
2014,12,"PANSA","Oksywie             ","EPOK","EPOK","AFIS",12,13,25
2014,12,"PANSA","CEWICE","EPCE","EPCE","AFIS",14,14,28
2014,12,"SAKAERONAVIGATSIA","KUTAISI","UGKO","UGKO","TWR",60,60,120
2014,12,"ENAIRE","LOGRONO","LERJ","LERJ","TWR",21,22,43
2014,12,"LFV","ANGELHOLM","ESTA","ESTA","TWR",236,238,474
2014,12,"ARMATS","Shirak","UDSG","UDSG","TWR",14,14,28
2014,12,"ARMATS","Zvartnots","UDYZ","UDYZ","TWR",790,803,1593
2014,12,"SAKAERONAVIGATSIA","BATUMI","UGSB","UGSB","TWR",63,63,126
2014,12,"Avinor (Continental)","RYGGE / Moss","ENRY","ENRY","TWR",414,412,826
2014,12,"PANSA","Warsaw/Babice","EPBC","EPBC","AFIS",49,45,94
2014,12,"PANSA","Bydgoszcz - Szwederowo","EPBY","EPBY","TWR",132,161,293
2014,12,"PANSA","Deblin              ","EPDE","EPDE","AFIS",18,20,38
2014,12,"PANSA","Jelenia Gora        ","EPJG","EPJG","AFIS",4,3,7
2014,12,"PANSA","Katowice/Muchowiec  ","EPKM","EPKM","AFIS",5,5,10
2014,12,"PANSA","Kamien Slaski       ","EPKN","EPKN","AFIS",3,2,5
2014,12,"PANSA","Krzesiny","EPKS","EPKS","AFIS",12,11,23
2014,12,"PANSA","Lublin","EPLB","EPLB","TWR",117,113,230
2014,12,"PANSA","Lask                ","EPLK","EPLK","AFIS",5,5,10
2014,12,"PANSA","Leszno/Strzyzewice  ","EPLS","EPLS","AFIS",7,7,14
2014,12,"DSNA","AIX LES MILLES","LFMA","LFMA","TWR",55,68,123
2014,12,"ENAIRE","BURGOS","LEBG","LEBG","AFIS",26,23,49
2014,12,"ENAIRE","LA GOMERA","GCGM","GCGM","AFIS",61,61,122
2014,12,"PANSA","Piotrkow Trybunalski","EPPT","EPPT","AFIS",2,2,4
2014,12,"PANSA","Powidz              ","EPPW","EPPW","AFIS",44,49,93
2014,12,"PANSA","Radom               ","EPRA","EPRA","AFIS",0,1,1
2014,12,"PANSA","Rzeszow             ","EPRJ","EPRJ","AFIS",1,1,2
2014,12,"PANSA","Swidwin             ","EPSN","EPSN","AFIS",6,5,11
2014,12,"PANSA","Tomaszow Mazowiecki ","EPTM","EPTM","AFIS",2,2,4
2014,12,"PANSA","Zielona Gora/Przylep","EPZP","EPZP","AFIS",3,3,6
2014,12,"LFV","UPPSALA","ESCM","ESCM","TWR",6,8,14
2014,12,"LFV","SAAB / Linkoping","ESSL","ESSL","TWR",168,169,337
2014,12,"UkSATSE","Kirovograd          ","UKKG","UKKG","TWR",4,5,9
2014,12,"UkSATSE","Zhulyany / Kyiv","UKKK","UKKK","TWR",736,740,1476
2014,12,"UkSATSE","Ivano-Frankovsk","UKLI","UKLI","TWR",43,44,87
2014,12,"UkSATSE","Lvov                ","UKLL","UKLL","TWR",265,264,529
2014,12,"UkSATSE","Chernivtsi","UKLN","UKLN","TWR",12,11,23
2014,12,"UkSATSE","Dnipropetrovsk","UKDD","UKDD","TWR",248,248,496
2014,12,"UkSATSE","BORYSPIL/ Kyiv","UKBB","UKBB","TWR",2633,2623,5256
2014,12,"UkSATSE","Rivne","UKLR","UKLR","TWR",5,5,10
2014,12,"UkSATSE","Uzhgorod            ","UKLU","UKLU","TWR",26,28,54
2014,12,"UkSATSE","Kherson             ","UKOH","UKOH","TWR",13,13,26
2014,12,"UkSATSE","Odessa              ","UKOO","UKOO","TWR",415,408,823
2014,12,"UkSATSE","Vinnitsa            ","UKWW","UKWW","TWR",10,7,17
2014,12,"DSNA","Angers Marse","LFJR","LFJR","TWR",62,63,125
2014,12,"DSNA","LE VERSOUD / Grenoble","LFLG","LFLG","TWR",2,1,3
2014,12,"NATS (Continental)","Gibraltar","LXGB","LXGB","TWR",143,142,285
2015,1,"PANSA","Leszno/Strzyzewice  ","EPLS","EPLS","AFIS",5,4,9
2015,1,"PANSA","Lubin               ","EPLU","EPLU","AFIS",4,5,9
2015,1,"PANSA","Malbork             ","EPMB","EPMB","AFIS",19,18,37
2015,1,"PANSA","Miroslawiec         ","EPMI","EPMI","AFIS",6,6,12
2015,1,"PANSA","Mielec              ","EPML","EPML","AFIS",20,21,41
2015,1,"PANSA","Minsk Mazowiecki    ","EPMM","EPMM","AFIS",17,17,34
2015,1,"PANSA","Warszawa-Modlin","EPMO","EPMO","TWR",649,637,1286
2015,1,"PANSA","Oksywie             ","EPOK","EPOK","AFIS",11,13,24
2015,1,"PANSA","CEWICE","EPCE","EPCE","AFIS",23,21,44
2015,1,"SAKAERONAVIGATSIA","KUTAISI","UGKO","UGKO","TWR",60,58,118
2015,1,"UkSATSE","ZHYTOMIR","UKKO","UKKO","TWR",1,0,1
2015,1,"ENAIRE","LOGRONO","LERJ","LERJ","TWR",28,28,56
2015,1,"LFV","ANGELHOLM","ESTA","ESTA","TWR",243,242,485
2015,1,"ARMATS","Shirak","UDSG","UDSG","TWR",8,8,16
2015,1,"ARMATS","Zvartnots","UDYZ","UDYZ","TWR",727,725,1452
2015,1,"SAKAERONAVIGATSIA","BATUMI","UGSB","UGSB","TWR",69,69,138
2015,1,"Skyguide","BUOCHS","LSZC","LSZC","TWR",37,52,89
2015,1,"PANSA","","EPRU","EPRU","AFIS",3,5,8
2015,1,"SAKAERONAVIGATSIA","TBILISI","UGTB","UGTB","TWR",742,732,1474
2015,1,"HCAA","KALYMNOS","LGKY","LGKY","AFIS",45,44,89
2015,1,"LFV","ARE OSTERSUND","ESNZ","ESNZ","TWR",349,347,696
2015,1,"DHMI","Sanliurfa GAP","LTCS","LTCS","TWR",189,188,377
2015,1,"DHMI","Hatai","LTDA","LTDA","TWR",305,314,619
2015,1,"DHMI","ANTALYA GAZIPASA INTERNATIONAL","LTFG","LTFG","TWR",90,91,181
2015,1,"ENAIRE","Lleida/Alguaire","LEDA","LEDA","TWR",34,31,65
2015,1,"DHMI","IGDIR","LTCT","LTCT","TWR",55,54,109
2015,1,"DHMI","BINGOL","LTCU","LTCU","TWR",44,44,88
2015,1,"DHMI","SIRNAK","LTCV","LTCV","TWR",82,83,165
2015,1,"DHMI","VAN","LTCI","LTCI","TWR",364,361,725
2015,1,"DHMI","MUS","LTCK","LTCK","TWR",93,95,188
2015,1,"DHMI","SIIRT","LTCL","LTCL","TWR",24,23,47
2015,1,"DHMI","Sinop","LTCM","LTCM","TWR",33,32,65
2015,1,"DHMI","KAHRAMANMARAS","LTCN","LTCN","TWR",62,62,124
2015,1,"DHMI","AGRI","LTCO","LTCO","TWR",58,59,117
2015,1,"DHMI","MARDIN","LTCR","LTCR","TWR",137,136,273
2015,1,"DHMI","EDREMIT KORFEZ","LTFD","LTFD","TWR",83,83,166
2015,1,"DHMI","MILAS BODRUM","LTFE","LTFE","TWR",296,296,592
2015,1,"MoldATSA","CHISINAU","LUKK","LUKK","TWR",843,842,1685
2015,1,"M-NAV","OHRID","LWOH","LWOH","TWR",14,14,28
2015,1,"M-NAV","SKOPJE","LWSK","LWSK","TWR",485,483,968
2015,1,"NATS (Continental)","Gibraltar","LXGB","LXGB","TWR",111,112,223
2015,1,"SMATSA","Surcin-Beograd","LYBE","LYBE","TWR",2383,2381,4764
2015,1,"SMATSA","Nis","LYNI","LYNI","TWR",5,5,10
2015,1,"SMATSA","Podgorica","LYPG","LYPG","TWR",346,351,697
2015,1,"SMATSA","Tivat","LYTV","LYTV","TWR",167,169,336
2015,1,"LPS","M R STEFANIK / Bratislava","LZIB","LZIB","TWR",549,532,1081
2015,1,"LPS","KOSICE","LZKZ","LZKZ","TWR",177,172,349
2015,1,"LPS","PIESTANY","LZPP","LZPP","TWR",6,3,9
2015,1,"LPS","SLIAC","LZSL","LZSL","TWR",14,16,30
2015,1,"PANSA","Powidz              ","EPPW","EPPW","AFIS",38,42,80
2015,1,"LPS","TATRY","LZTT","LZTT","TWR",93,94,187
2015,1,"LPS","ZILINA","LZZI","LZZI","TWR",4,3,7
2015,1,"UkSATSE","Mokraya / Zaporizhzhia","UKDE","UKDE","TWR",82,79,161
2015,1,"UkSATSE","Lozuvatka / Kryvyi RIH","UKDR","UKDR","TWR",8,7,15
2015,1,"UkSATSE","Osnova / Kharkiv","UKHH","UKHH","TWR",138,139,277
2015,1,"UkSATSE","Kirovograd          ","UKKG","UKKG","TWR",4,5,9
2015,1,"UkSATSE","Zhulyany / Kyiv","UKKK","UKKK","TWR",642,640,1282
2015,1,"UkSATSE","Ivano-Frankovsk","UKLI","UKLI","TWR",100,99,199
2015,1,"UkSATSE","Lvov                ","UKLL","UKLL","TWR",220,219,439
2015,1,"UkSATSE","Chernivtsi","UKLN","UKLN","TWR",8,8,16
2015,1,"UkSATSE","Dnipropetrovsk","UKDD","UKDD","TWR",270,275,545
2015,1,"UkSATSE","BORYSPIL/ Kyiv","UKBB","UKBB","TWR",2595,2610,5205
2015,1,"UkSATSE","Rivne","UKLR","UKLR","TWR",2,1,3
2015,1,"UkSATSE","Uzhgorod            ","UKLU","UKLU","TWR",23,20,43
2015,1,"UkSATSE","Kherson             ","UKOH","UKOH","TWR",15,17,32
2015,1,"UkSATSE","Odessa              ","UKOO","UKOO","TWR",403,393,796
2015,1,"UkSATSE","Vinnitsa            ","UKWW","UKWW","TWR",6,2,8
2015,1,"DSNA","Angers Marse","LFJR","LFJR","TWR",68,64,132
2015,1,"DSNA","LE VERSOUD / Grenoble","LFLG","LFLG","TWR",2,2,4
2015,1,"DSNA","AIX LES MILLES","LFMA","LFMA","TWR",52,70,122
2015,1,"ENAIRE","BURGOS","LEBG","LEBG","AFIS",25,24,49
2015,1,"ENAIRE","LA GOMERA","GCGM","GCGM","AFIS",62,64,126
2015,1,"PANSA","Pruszcz Gdanski     ","EPPR","EPPR","AFIS",1,1,2
2015,1,"PANSA","Piotrkow Trybunalski","EPPT","EPPT","AFIS",4,4,8
2015,1,"PANSA","Swidwin             ","EPSN","EPSN","AFIS",4,4,8
2015,1,"PANSA","Torun               ","EPTO","EPTO","AFIS",1,1,2
2015,1,"PANSA","Zielona Gora/Przylep","EPZP","EPZP","AFIS",2,2,4
2015,1,"LFV","UPPSALA","ESCM","ESCM","TWR",9,9,18
2015,1,"LFV","KARLSBORG","ESIA","ESIA","TWR",5,5,10
2015,1,"LFV","VIDSEL","ESPE","ESPE","TWR",3,3,6
2015,1,"LFV","SAAB / Linkoping","ESSL","ESSL","TWR",154,153,307
2015,1,"Avinor (Continental)","RYGGE / Moss","ENRY","ENRY","TWR",429,429,858
2015,1,"PANSA","Warsaw/Babice","EPBC","EPBC","AFIS",32,32,64
2015,1,"PANSA","Bydgoszcz - Szwederowo","EPBY","EPBY","TWR",135,134,269
2015,1,"PANSA","Darlowek            ","EPDA","EPDA","AFIS",2,2,4
2015,1,"PANSA","Deblin              ","EPDE","EPDE","AFIS",7,8,15
2015,1,"PANSA","Jelenia Gora        ","EPJG","EPJG","AFIS",4,4,8
2015,1,"PANSA","Katowice/Muchowiec  ","EPKM","EPKM","AFIS",3,4,7
2015,1,"PANSA","Kamien Slaski       ","EPKN","EPKN","AFIS",3,2,5
2015,1,"PANSA","Krzesiny","EPKS","EPKS","AFIS",5,4,9
2015,1,"PANSA","Lublin","EPLB","EPLB","TWR",88,88,176
2015,1,"PANSA","Lask                ","EPLK","EPLK","AFIS",9,9,18
2015,1,"DSNA","ARNAGE / Le Mans","LFRM","LFRM","TWR",26,23,49
2015,1,"DSNA","ST JACQUES / Rennes","LFRN","LFRN","TWR",556,571,1127
2015,1,"DSNA","LANNION","LFRO","LFRO","TWR",55,53,108
2015,1,"DSNA","PLUGUFFAN / Quimper","LFRQ","LFRQ","TWR",101,103,204
2015,1,"DSNA","NANTES ATLANTIQUE","LFRS","LFRS","TWR",1684,1661,3345
2015,1,"DSNA","ARMOR / Saint Brieuc","LFRT","LFRT","AFIS",32,28,60
2015,1,"DSNA","MEUCON / Vannes","LFRV","LFRV","TWR",14,17,31
2015,1,"DSNA","MONTOIR / Saint Nazaire","LFRZ","LFRZ","TWR",114,109,223
2015,1,"DSNA","BALE MULHOUSE / Basel Mulhouse SZ","LFSB","LFSB","TWR",2636,2631,5267
2015,1,"DSNA","ENTZHEIM / Strasbourg","LFST","LFST","TWR",817,818,1635
2015,1,"DSNA","Nimes               ","LFTW","LFTW","TWR",158,158,316
2015,1,"HCAA","DIMOKITRIOS / Alexandroupolis","LGAL","LGAL","TWR",117,125,242
2015,1,"HCAA","ELEFTHELEFTHERIOS VENIZELOS INTL / Athinai","LGAV","LGAV","TWR",5279,5291,10570
2015,1,"HCAA","CHIOS","LGHI","LGHI","TWR",140,139,279
2015,1,"HCAA","IKARIA","LGIK","LGIK","AFIS",48,48,96
2015,1,"HCAA","IOANNINA","LGIO","LGIO","TWR",54,54,108
2015,1,"HCAA","NIKOS KAZANTZAKIS / Iraklion","LGIR","LGIR","TWR",472,476,948
2015,1,"HCAA","ARISTOTELIS / Kastoria","LGKA","LGKA","AFIS",28,26,54
2015,1,"HCAA","KITHIRA","LGKC","LGKC","AFIS",35,36,71
2015,1,"HCAA","KEFALLINIA","LGKF","LGKF","TWR",41,40,81
2015,1,"HCAA","Kastelorizo","LGKJ","LGKJ","AFIS",16,15,31
2015,1,"HCAA","KOS","LGKO","LGKO","TWR",142,141,283
2015,1,"HCAA","KARPATHOS","LGKP","LGKP","AFIS",97,97,194
2015,1,"HCAA","IOANNIS  KAPODISTRIAS INTL / Kerkira","LGKR","LGKR","TWR",139,142,281
2015,1,"HCAA","KASSOS","LGKS","LGKS","AFIS",34,33,67
2015,1,"HCAA","MEGAS ALEXANDROS INTL /  Kavala","LGKV","LGKV","TWR",106,111,217
2015,1,"HCAA","FILIPPOS / Kozani","LGKZ","LGKZ","AFIS",13,15,28
2015,1,"HCAA","LEROS","LGLE","LGLE","AFIS",48,48,96
2015,1,"HCAA","LIMNOS","LGLM","LGLM","TWR",156,158,314
2015,1,"HCAA","MIKONOS","LGMK","LGMK","TWR",52,51,103
2015,1,"HCAA","MILOS","LGML","LGML","AFIS",30,29,59
2015,1,"HCAA","MITILINI","LGMT","LGMT","TWR",188,188,376
2015,1,"HCAA","NAXOS","LGNX","LGNX","AFIS",25,25,50
2015,1,"HCAA","PAROS","LGPA","LGPA","AFIS",58,59,117
2015,1,"HCAA","ASTYPALAIA","LGPL","LGPL","AFIS",28,27,55
2015,1,"HCAA","DIAGORAS / Rodos","LGRP","LGRP","TWR",378,377,755
2015,1,"HCAA","SKIATHOS","LGSK","LGSK","TWR",10,10,20
2015,1,"HCAA","SAMOS","LGSM","LGSM","TWR",110,108,218
2015,1,"HCAA","SYROS","LGSO","LGSO","AFIS",27,27,54
2015,1,"HCAA","SANTORINI / Tira","LGSR","LGSR","TWR",87,88,175
2015,1,"HCAA","SITIA","LGST","LGST","AFIS",62,63,125
2015,1,"HCAA","MAKEDONIA / Thessaloniki","LGTS","LGTS","TWR",1661,1645,3306
2015,1,"HCAA","ZAKINTHOS DIONYSIOS SOLOMOS","LGZA","LGZA","TWR",40,43,83
2015,1,"Skyguide","LUGANO / Agno","LSZA","LSZA","TWR",331,330,661
2015,1,"Skyguide","BERN BELP","LSZB","LSZB","TWR",598,580,1178
2015,1,"Skyguide","ZURICH","LSZH","LSZH","TWR",10017,10036,20053
2015,1,"Skyguide","LOCARNO","LSZL","LSZL","TWR",14,12,26
2015,1,"Skyguide","Altenrhein          ","LSZR","LSZR","TWR",434,425,859
2015,1,"DHMI","ESENBOGA / Ankara","LTAC","LTAC","TWR",3506,3529,7035
2015,1,"DHMI","ADANA","LTAF","LTAF","TWR",1497,1498,2995
2015,1,"DHMI","ANTALYA","LTAI","LTAI","TWR",2633,2628,5261
2015,1,"DHMI","OGUZELI / Gaziantep","LTAJ","LTAJ","TWR",610,608,1218
2015,1,"DHMI","SIVAS","LTAR","LTAR","TWR",123,124,247
2015,1,"DHMI","Tokat","LTAW","LTAW","TWR",30,30,60
2015,1,"DHMI","CARDAK","LTAY","LTAY","TWR",126,126,252
2015,1,"DHMI","ATATURK / Istanbul","LTBA","LTBA","TWR",17493,17499,34992
2015,1,"DHMI","CANAKKALE","LTBH","LTBH","TWR",55,54,109
2015,1,"DHMI","ADNAN MENDERES / Izmir","LTBJ","LTBJ","TWR",2807,2802,5609
2015,1,"DHMI","DALAMAN / Mugla","LTBS","LTBS","TWR",136,136,272
2015,1,"DHMI","ELAZIG","LTCA","LTCA","TWR",256,260,516
2015,1,"DHMI","ERZINCAN","LTCD","LTCD","TWR",88,88,176
2015,1,"DHMI","ERZURUM","LTCE","LTCE","TWR",279,277,556
2015,1,"DHMI","KARS","LTCF","LTCF","TWR",117,117,234
2015,1,"DHMI","TRABZON","LTCG","LTCG","TWR",879,885,1764
2015,1,"ENAV","FALCONARA / Ancona","LIPY","LIPY","TWR",353,348,701
2015,1,"ENAV","VENEZIA TESSERA / Venice","LIPZ","LIPZ","TWR",2430,2434,4864
2015,1,"ENAV","Rome/Ciampino","LIRA","LIRA","TWR",2000,1992,3992
2015,1,"ENAV","FIUMICINO / Rome","LIRF","LIRF","TWR",11408,11404,22812
2015,1,"ENAV","Salerno/Pontecagnano","LIRI","LIRI","AFIS",3,2,5
2015,1,"ENAV","CAPODICHINO / Napoli","LIRN","LIRN","TWR",1772,1774,3546
2015,1,"ENAV","PERETOLA / Firenze","LIRQ","LIRQ","TWR",983,981,1964
2015,1,"ENAV","URBE / Rome","LIRU","LIRU","TWR",25,29,54
2015,1,"ENAV","PERUGIA","LIRZ","LIRZ","TWR",76,81,157
2015,1,"Slovenia Control","LJUBLJANA","LJLJ","LJLJ","TWR",955,953,1908
2015,1,"Slovenia Control","MARIBOR","LJMB","LJMB","TWR",40,36,76
2015,1,"Slovenia Control","PORTOROZ","LJPZ","LJPZ","TWR",40,41,81
2015,1,"ANS CR","KARLOVY VARY","LKKV","LKKV","TWR",62,62,124
2015,1,"ANS CR","MOSNOV / Ostrava","LKMT","LKMT","TWR",177,176,353
2015,1,"ANS CR","RUZYNE / Praha","LKPR","LKPR","TWR",3974,3960,7934
2015,1,"ANS CR","TURANY / Brno","LKTB","LKTB","TWR",187,184,371
2015,1,"MATS","LUQA / Valletta","LMML","LMML","TWR",1197,1203,2400
2015,1,"Austro Control","GRAZ INTL","LOWG","LOWG","TWR",553,554,1107
2015,1,"Austro Control","INNSBRUCK","LOWI","LOWI","TWR",1078,1061,2139
2015,1,"Austro Control","WORTHERSEE INTL","LOWK","LOWK","TWR",263,265,528
2015,1,"Austro Control","LINZ","LOWL","LOWL","TWR",469,463,932
2015,1,"Austro Control","SALZBURG","LOWS","LOWS","TWR",1450,1442,2892
2015,1,"Austro Control","SCHWECHAT / Wien","LOWW","LOWW","TWR",8592,8606,17198
2015,1,"NAV Portugal (Santa Maria)","SANTA MARIA","LPAZ","LPAZ","TWR",108,109,217
2015,1,"NAV Portugal (Santa Maria)","FLORES","LPFL","LPFL","TWR",39,38,77
2015,1,"NAV Portugal (Continental)","FARO","LPFR","LPFR","TWR",683,681,1364
2015,1,"NAV Portugal (Santa Maria)","HORTA","LPHR","LPHR","TWR",133,134,267
2015,1,"NAV Portugal (Continental)","MADEIRA","LPMA","LPMA","TWR",809,804,1613
2015,1,"NAV Portugal (Santa Maria)","PONTA DELGADA","LPPD","LPPD","TWR",364,365,729
2015,1,"NAV Portugal (Continental)","PORTO","LPPR","LPPR","TWR",2496,2489,4985
2015,1,"NAV Portugal (Continental)","PORTO SANTO","LPPS","LPPS","TWR",96,91,187
2015,1,"NAV Portugal (Continental)","LISBOA","LPPT","LPPT","TWR",6198,6181,12379
2015,1,"ROMATSA","ARAD","LRAR","LRAR","TWR",36,34,70
2015,1,"ROMATSA","BACAU","LRBC","LRBC","TWR",104,96,200
2015,1,"ROMATSA","TAUTII MAGHERAUS / Baia Mare","LRBM","LRBM","TWR",24,24,48
2015,1,"ROMATSA","BANEASA / Bucuresti","LRBS","LRBS","TWR",123,124,247
2015,1,"ROMATSA","MIHAIL KOGALNICEANU / Constanta","LRCK","LRCK","TWR",72,63,135
2015,1,"ROMATSA","SOMESENI / Cluj Napoca","LRCL","LRCL","TWR",533,530,1063
2015,1,"ROMATSA","CRAIOVA","LRCV","LRCV","TWR",66,63,129
2015,1,"ROMATSA","IASI","LRIA","LRIA","TWR",207,207,414
2015,1,"ROMATSA","ORADEA","LROD","LROD","TWR",45,45,90
2015,1,"ROMATSA","OTOPENI / Bucuresti","LROP","LROP","TWR",3566,3573,7139
2015,1,"ROMATSA","SIBIU","LRSB","LRSB","TWR",170,169,339
2015,1,"ROMATSA","SATU MARE","LRSM","LRSM","TWR",26,26,52
2015,1,"ROMATSA","CATALOI / Tulcea","LRTC","LRTC","TWR",1,1,2
2015,1,"ROMATSA","VIDRASAU / Targu Mures","LRTM","LRTM","TWR",106,106,212
2015,1,"ROMATSA","GIARMATA / Timisoara","LRTR","LRTR","TWR",416,415,831
2015,1,"Skyguide","GENEVA","LSGG","LSGG","TWR",7657,7644,15301
2015,1,"Skyguide","SION","LSGS","LSGS","TWR",250,258,508
2015,1,"DSNA","TILLE / Beauvais","LFOB","LFOB","TWR",1060,1060,2120
2015,1,"DSNA","OCTEVILLE / Le Havre","LFOH","LFOH","TWR",22,27,49
2015,1,"DSNA","VALLEE DE SEINE / Rouen","LFOP","LFOP","TWR",89,90,179
2015,1,"DSNA","LE BOURGET / Paris","LFPB","LFPB","TWR",1962,1939,3901
2015,1,"DSNA","CHARLES DE GAULLE","LFPG","LFPG","TWR",18037,18081,36118
2015,1,"DSNA","TOUSSUS LE NOBLE","LFPN","LFPN","TWR",311,296,607
2015,1,"DSNA","ORLY / Paris","LFPO","LFPO","TWR",8610,8600,17210
2015,1,"DSNA","CORMEILLES EN VEXIN / Pontoise","LFPT","LFPT","TWR",81,84,165
2015,1,"DSNA","LESQUIN / Lille","LFQQ","LFQQ","TWR",650,651,1301
2015,1,"DSNA","CALONNE / Merville","LFQT","LFQT","TWR",51,45,96
2015,1,"DSNA","GUIPAVAS / Brest","LFRB","LFRB","TWR",543,543,1086
2015,1,"DSNA","MAUPERTUS / Cherbourg","LFRC","LFRC","TWR",32,33,65
2015,1,"DSNA","PLEURTUIT / Saint Malo","LFRD","LFRD","TWR",103,105,208
2015,1,"DSNA","ST GATIEN / Deauville","LFRG","LFRG","TWR",70,71,141
2015,1,"DSNA","CARPIQUET / Caen","LFRK","LFRK","TWR",157,154,311
2015,1,"ENAIRE","SON SAN JUAN","LESJ","LEPA","TWR",2971,2963,5934
2015,1,"ENAIRE","PAMPLONA","LEPP","LEPP","TWR",129,128,257
2015,1,"ENAIRE","REUS","LERS","LERS","TWR",181,143,324
2015,1,"ENAIRE","SAN SEBASTIAN","LESO","LESO","TWR",177,176,353
2015,1,"ENAIRE","SANTIAGO","LEST","LEST","TWR",604,622,1226
2015,1,"ENAIRE","VALENCIA","LEVC","LEVC","TWR",1685,1692,3377
2015,1,"ENAIRE","VITORIA","LEVT","LEVT","TWR",230,231,461
2015,1,"ENAIRE","VIGO","LEVX","LEVX","TWR",274,269,543
2015,1,"ENAIRE","SANTANDER","LEXJ","LEXJ","TWR",245,244,489
2015,1,"ENAIRE","SEVILLA","LEZL","LEZL","TWR",1273,1266,2539
2015,1,"DSNA","CALAIS DUNKERQUE","LFAC","LFAC","TWR",18,18,36
2015,1,"DSNA","LE TOUQUET PARIS PLAGE","LFAT","LFAT","TWR",54,60,114
2015,1,"DSNA","LA GARENNE / Agen","LFBA","LFBA","TWR",207,194,401
2015,1,"DSNA","MERIGNAC / Bordeaux","LFBD","LFBD","TWR",1973,1951,3924
2015,1,"DSNA","ROUMANIERE / Bergerac","LFBE","LFBE","TWR",75,74,149
2015,1,"DSNA","ILE DE RE / La Rochelle","LFBH","LFBH","TWR",136,133,269
2015,1,"DSNA","BIARD / Poitiers","LFBI","LFBI","TWR",180,170,350
2015,1,"DSNA","BELLEGARDE / Limoges","LFBL","LFBL","TWR",232,233,465
2015,1,"DSNA","BLAGNAC / Toulouse","LFBO","LFBO","TWR",3332,3351,6683
2015,1,"DSNA","PAU PYRENEES","LFBP","LFBP","TWR",426,431,857
2015,1,"DSNA","LOURDES / Tarbes","LFBT","LFBT","TWR",195,193,388
2015,1,"DSNA","Angouleme","LFBU","LFBU","TWR",27,27,54
2015,1,"DSNA","CAUMONT / Avignon","LFMV","LFMV","TWR",164,140,304
2015,1,"DSNA","MARCILLAC / Rodez","LFCR","LFCR","TWR",134,136,270
2015,1,"DSNA","HOUSSEN / Colmar","LFGA","LFGA","TWR",69,65,134
2015,1,"DSNA","TAVAUX / Dole","LFGJ","LFGJ","TWR",119,119,238
2015,1,"DSNA","METZ NANCY LORRAINE","LFJL","LFJL","TWR",216,214,430
2015,1,"DSNA","PORETTA / Bastia","LFKB","LFKB","TWR",417,414,831
2015,1,"DSNA","SAINT CATHERINE / Calvi","LFKC","LFKC","TWR",124,121,245
2015,1,"DSNA","SUD CORSE / Figari","LFKF","LFKF","TWR",159,155,314
2015,1,"DSNA","CAMPO DELL ORO / Ajaccio","LFKJ","LFKJ","TWR",411,419,830
2015,1,"DSNA","AIX LES BAINS / Chambery","LFLB","LFLB","TWR",649,641,1290
2015,1,"DSNA","AUVERGNE / Clermont Ferrand","LFLC","LFLC","TWR",492,488,980
2015,1,"DSNA","SAINT EXUPERY / Lyon","LFLL","LFLL","TWR",3982,3989,7971
2015,1,"DSNA","SAINT YAN","LFLN","LFLN","TWR",185,191,376
2015,1,"DSNA","MEYTHET / Annecy","LFLP","LFLP","TWR",158,147,305
2015,1,"DSNA","SAINT GEOIRS / Grenoble","LFLS","LFLS","TWR",508,506,1014
2015,1,"DSNA","CHABEUIL / Valence","LFLU","LFLU","TWR",112,115,227
2015,1,"DSNA","DEOLS / Chateauroux","LFLX","LFLX","TWR",120,118,238
2015,1,"DSNA","BRON / Lyon","LFLY","LFLY","TWR",382,391,773
2015,1,"DSNA","MANDELIEU / Cannes","LFMD","LFMD","TWR",224,223,447
2015,1,"DSNA","BOUTHEON / Saint Etienne","LFMH","LFMH","TWR",106,105,211
2015,1,"DSNA","SALVAZA / Carcassonne","LFMK","LFMK","TWR",170,168,338
2015,1,"DSNA","PROVENCE / Marseille","LFML","LFML","TWR",3507,3528,7035
2015,1,"DSNA","COTE D AZUR / Nice","LFMN","LFMN","TWR",3805,3795,7600
2015,1,"DSNA","RIVESALTES / Perpignan","LFMP","LFMP","TWR",294,289,583
